game_id,game_date,team_name_ko,opp_team_name_ko,wF,wS,wI,dp5_actions,dp5_value,P1_sig,P1_target,P1_stage,P1_benefit,P1_inc_cost,P1_switch_cost,P1_fat_cost,P1_h,P1_l_PTI,P1_l_TSS,P1_l_SGP,P2_sig,P2_target,P2_stage,P2_benefit,P2_inc_cost,P2_switch_cost,P2_fat_cost,P2_h,P2_l_PTI,P2_l_TSS,P2_l_SGP,P3_sig,P3_target,P3_stage,P3_benefit,P3_inc_cost,P3_switch_cost,P3_fat_cost,P3_h,P3_l_PTI,P3_l_TSS,P3_l_SGP,P4_sig,P4_target,P4_stage,P4_benefit,P4_inc_cost,P4_switch_cost,P4_fat_cost,P4_h,P4_l_PTI,P4_l_TSS,P4_l_SGP,P5_sig,P5_target,P5_stage,P5_benefit,P5_inc_cost,P5_switch_cost,P5_fat_cost,P5_h,P5_l_PTI,P5_l_TSS,P5_l_SGP,dpP1,dpP2,dpP3,dpP4,dpP5,mean_abs_sig,dp_actions,dp_value,P1_dp_a,P1_fatigue_cost,P2_dp_a,P2_fatigue_cost,P3_dp_a,P3_fatigue_cost,P4_dp_a,P4_fatigue_cost,P5_dp_a,P5_fatigue_cost
126318,2024-04-07 7:30,대전 하나 시티즌,포항 스틸러스,0.026872027,0.023439862,0.949688111,"[-1, -1, 0, 0, 0]",0.797460443,-0.940840154,-1,-0.94,-0.94,0,0.0,0.0107489,1.000008294,-2,-2,0,-0.790840154,-1,-0.79,-0.79,0,0.0,0.010751087,1.000211727,-1,-2,0,-0.470420077,0,-0.47,-0.47,0,0.0,0.0,1.005378247,-1,-1,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,0,0,0,0.500420077,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126320,2024-04-13 5:00,FC서울,포항 스틸러스,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,0.490840154,0,0.49,0.49,0,0.0,0.0,1.000008294,-1,2,0,0.490840154,0,0.49,0.49,0,0.0,0.0,1.000211727,-1,2,0,0.470420077,0,0.47,0.47,0,0.0,0.0,1.005378247,1,1,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.350420077,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126319,2024-04-13 5:00,전북 현대 모터스,광주FC,0.070467274,0.031789733,0.897742993,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.0499999999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126321,2024-04-13 7:30,울산 HD FC,강원FC,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126322,2024-04-13 7:30,제주SK FC,김천 상무 프로축구단,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.06,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126323,2024-04-14 5:00,수원FC,대전 하나 시티즌,0.236770444,0.050431965,0.712797592,"[-1, -1, -1, -1, 0]",1.393493311,-1.0,-1,-1.0,-1.0,0,0.0,0.094708963,1.000008294,-1,-1,-1,-1.15,-1,-1.1500000000000001,-1.1500000000000001,0,0.0,0.09472823,1.000211727,-2,-1,-1,-1.0,-1,-1.0,-1.0,0,0.0,0.095217541,1.005378247,-1,-1,-1,-0.620420077,-1,-0.62,-0.62,0,0.0,0.106198063,1.121318838,-2,-1,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,-1,-1,0,0.754084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-3.7700000000000005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126324,2024-04-14 7:30,인천 유나이티드,대구FC,0.021825671,0.025046708,0.953127621,"[1, 1, 1, 1, 1]",1.841034337,0.759159846,1,0.76,0.76,0,0.0,0.011349443,1.000008294,-2,0,2,0.909159846,1,0.91,0.91,0,0.0,0.011351752,1.000211727,-1,0,2,0.909159846,1,0.91,0.91,0,0.0,0.011410388,1.005378247,-1,0,2,0.759159846,1,0.76,0.76,0,0.0,0.012726238,1.121318838,-2,0,2,0.529579923,1,0.53,0.53,0,0.0,0.020190788,1.779026108,0,0,1,1,1,1,1,1,0.773243861,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",3.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126326,2024-04-20 5:00,수원FC,제주SK FC,0.236770444,0.050431965,0.712797592,"[1, 1, 1, 0, 0]",0.853034724,0.909159846,1,0.91,0.91,0,0.0,0.123121652,1.000008294,-1,0,2,1.059159846,1,1.06,1.06,0,0.0,0.123146699,1.000211727,0,0,2,0.679579923,1,0.68,0.68,0,0.0,0.123782804,1.005378247,1,0,1,0.229579923,0,0.23000000000000004,0.23000000000000004,0,0.0,0.0,1.121318838,-2,0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,1,0,0,0.575495908,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",2.8800000000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126327,2024-04-20 7:30,포항 스틸러스,김천 상무 프로축구단,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.09,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126328,2024-04-20 7:30,FC서울,전북 현대 모터스,0.075312627,0.044757892,0.879929481,"[-1, -1, -1, -1, -1]",2.010434923,-1.209159846,-1,-1.21,-1.21,0,0.0,0.0301253,1.000008294,-1,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.030131429,1.000211727,0,0,-2,-0.909159846,-1,-0.91,-0.91,0,0.0,0.030287071,1.005378247,1,0,-2,-0.759159846,-1,-0.76,-0.76,0,0.0,0.033779787,1.121318838,2,0,-2,-0.529579923,-1,-0.53,-0.53,0,0.0,0.053593252,1.779026108,0,0,-1,-1,-1,-1,-1,-1,0.893243861,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-4.470000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126329,2024-04-21 5:00,강원FC,인천 유나이티드,0.061188545,0.03615914,0.902652315,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126330,2024-04-21 7:30,대구FC,대전 하나 시티즌,0.045150323,0.033519007,0.92133067,"[0, 0, 0, 0, 0]",0.0,-0.470420077,0,-0.47,-0.47,0,0.0,0.0,1.000008294,-1,-1,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.184084015,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.9199999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126331,2024-04-27 5:00,대전 하나 시티즌,FC서울,0.026872027,0.023439862,0.949688111,"[-1, -1, -1, -1, 0]",2.327080516,-1.209159846,-1,-1.21,-1.21,0,0.0,0.0107489,1.000008294,-1,0,-2,-1.059159846,-1,-1.06,-1.06,0,0.0,0.010751087,1.000211727,0,0,-2,-1.209159846,-1,-1.21,-1.21,0,0.0,0.010806621,1.005378247,-1,0,-2,-1.359159846,-1,-1.36,-1.36,0,0.0,0.012052844,1.121318838,-2,0,-2,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,-1,-1,0,0.967327877,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-4.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126333,2024-04-27 7:30,김천 상무 프로축구단,강원FC,0.112827578,0.047138162,0.84003426,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126332,2024-04-27 7:30,광주FC,수원FC,0.143064145,0.051850013,0.805085842,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126334,2024-04-28 5:00,포항 스틸러스,인천 유나이티드,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126335,2024-04-28 5:00,전북 현대 모터스,대구FC,0.070467274,0.031789733,0.897742993,"[-1, -1, -1, -1, 0]",2.123625225,-1.209159846,-1,-1.21,-1.21,0,0.0,0.028187143,1.000008294,-1,0,-2,-1.209159846,-1,-1.21,-1.21,0,0.0,0.028192877,1.000211727,-1,0,-2,-1.359159846,-1,-1.36,-1.36,0,0.0,0.028338506,1.005378247,-2,0,-2,-0.829579923,-1,-0.8300000000000001,-0.8300000000000001,0,0.0,0.031606513,1.121318838,-2,0,-1,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,-1,-1,-1,-1,0,0.921411892,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-4.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126336,2024-04-28 7:30,울산 HD FC,제주SK FC,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126337,2024-04-30 10:30,대전 하나 시티즌,김천 상무 프로축구단,0.026872027,0.023439862,0.949688111,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126338,2024-04-30 10:30,수원FC,FC서울,0.236770444,0.050431965,0.712797592,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.8999999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126342,2024-05-01 10:00,강원FC,포항 스틸러스,0.061188545,0.03615914,0.902652315,"[1, 1, 1, 0, 0]",0.868309694,0.640840154,1,0.64,0.64,0,0.0,0.031818307,1.000008294,0,2,0,0.790840154,1,0.79,0.79,0,0.0,0.03182478,1.000211727,1,2,0,0.640840154,1,0.64,0.64,0,0.0,0.031989169,1.005378247,0,2,0,0.340840154,0,0.34,0.34,0,0.0,0.0,1.121318838,-2,2,0,0.320420077,0,0.32,0.32,0,0.0,0.0,1.779026108,0,1,0,1,1,1,0,0,0.546756139,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",2.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126341,2024-05-01 10:00,제주SK FC,광주FC,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.000211727,0,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126340,2024-05-01 10:00,인천 유나이티드,전북 현대 모터스,0.021825671,0.025046708,0.953127621,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126339,2024-05-01 10:00,대구FC,울산 HD FC,0.045150323,0.033519007,0.92133067,"[1, 0, 0, 0, 0]",0.184483623,0.55,1,0.55,0.55,0,0.0,0.023478363,1.000008294,-2,1,1,0.229579923,0,0.23000000000000004,0.23000000000000004,0,0.0,0.0,1.000211727,-2,0,1,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,0,0,0,0,0.215915985,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",0.4800000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126343,2024-05-04 5:30,FC서울,울산 HD FC,0.075312627,0.044757892,0.879929481,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.0499999999999998,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126344,2024-05-04 7:30,포항 스틸러스,전북 현대 모터스,0.047074022,0.030004919,0.922921058,"[0, 0, 0, 0, 0]",0.0,0.490840154,0,0.49,0.49,0,0.0,0.0,1.000008294,-1,2,0,0.340840154,0,0.34,0.34,0,0.0,0.0,1.000211727,-2,2,0,0.490840154,0,0.49,0.49,0,0.0,0.0,1.005378247,-1,2,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.324504092,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126345,2024-05-05 5:00,수원FC,강원FC,0.236770444,0.050431965,0.712797592,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,0.15,0,0.15,0.15,0,0.0,0.0,1.005378247,1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.15,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126346,2024-05-05 7:30,김천 상무 프로축구단,인천 유나이티드,0.112827578,0.047138162,0.84003426,"[1, 1, 0, 0, 0]",0.697529933,0.909159846,1,0.91,0.91,0,0.0,0.058670827,1.000008294,-1,0,2,0.909159846,1,0.91,0.91,0,0.0,0.058682763,1.000211727,-1,0,2,0.379579923,0,0.38,0.38,0,0.0,0.0,1.005378247,-1,0,1,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,1,1,0,0,0,0.499579923,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126347,2024-05-06 5:00,제주SK FC,대구FC,0.066065337,0.041855159,0.892079504,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.12,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126348,2024-05-06 7:30,광주FC,대전 하나 시티즌,0.143064145,0.051850013,0.805085842,"[0, 0, 0, 0, 0]",0.0,0.379579923,0,0.38,0.38,0,0.0,0.0,1.000008294,-1,0,1,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.195915985,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.21999999999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126349,2024-05-11 7:30,인천 유나이티드,FC서울,0.021825671,0.025046708,0.953127621,"[0, 0, 0, 0, 0]",0.0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000008294,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.18,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126350,2024-05-11 10:00,대구FC,광주FC,0.045150323,0.033519007,0.92133067,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.21,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126351,2024-05-11 10:00,강원FC,대전 하나 시티즌,0.061188545,0.03615914,0.902652315,"[0, 0, 0, 0, 0]",0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.000008294,0,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.000211727,-1,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.005378247,0,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.09,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.44999999999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126352,2024-05-12 5:00,전북 현대 모터스,수원FC,0.070467274,0.031789733,0.897742993,"[1, 1, 1, 1, 1]",1.684908548,0.909159846,1,0.91,0.91,0,0.0,0.036643286,1.000008294,-1,0,2,0.759159846,1,0.76,0.76,0,0.0,0.036650741,1.000211727,-2,0,2,0.909159846,1,0.91,0.91,0,0.0,0.036840057,1.005378247,-1,0,2,0.759159846,1,0.76,0.76,0,0.0,0.041088466,1.121318838,-2,0,2,0.529579923,1,0.53,0.53,0,0.0,0.065188822,1.779026108,0,0,1,1,1,1,1,1,0.773243861,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",3.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126354,2024-05-12 7:30,포항 스틸러스,제주SK FC,0.047074022,0.030004919,0.922921058,"[1, 1, 1, 1, 1]",2.023326114,0.759159846,1,0.76,0.76,0,0.0,0.024478695,1.000008294,-2,0,2,0.759159846,1,0.76,0.76,0,0.0,0.024483674,1.000211727,-2,0,2,1.059159846,1,1.06,1.06,0,0.0,0.024610143,1.005378247,0,0,2,0.759159846,1,0.76,0.76,0,0.0,0.027448194,1.121318838,-2,0,2,1.059159846,1,1.06,1.06,0,0.0,0.043547876,1.779026108,0,0,2,1,1,1,1,1,0.879159846,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",4.3999999999999995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126353,2024-05-12 7:30,울산 HD FC,김천 상무 프로축구단,0.082200535,0.044197965,0.8736015,"[0, 0, 0, 0, 0]",0.0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000008294,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.005378247,-2,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.24,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
126325,2024-05-15 7:30,광주FC,울산 HD FC,0.143064145,0.051850013,0.805085842,"[0, 0, 0, 0, 0]",0.0,0.229579923,0,0.23000000000000004,0.23000000000000004,0,0.0,0.0,1.000008294,-2,0,1,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.000211727,-2,0,0,-0.15,0,-0.15,-0.15,0,0.0,0.0,1.005378247,-1,0,0,-0.3,0,-0.3,-0.3,0,0.0,0.0,1.121318838,-2,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.779026108,0,0,0,0,0,0,0,0,0.195915985,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",-0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
